35070 | 48412 | ACK | 31 | 20000 | 20221121195826621780
35070 | 48412 | ACK | 31 | 20000 | 20221121195826622102
48412 | 35070 | DATA | 1000 | 15000 | 20221121195826622535
48412 | 35070 | DATA | 1000 | 15000 | 20221121195826622733
48412 | 35070 | DATA | 1000 | 15000 | 20221121195826622956
35070 | 48412 | ACK | 31 | 20000 | 20221121195826623106
35070 | 48412 | ACK | 31 | 20000 | 20221121195826623138
35070 | 48412 | ACK | 31 | 20000 | 20221121195826623296
48412 | 35070 | DATA | 1000 | 15000 | 20221121195826623462
48412 | 35070 | DATA | 1000 | 15000 | 20221121195826623735
35070 | 48412 | ACK | 31 | 20000 | 20221121195826624090
35070 | 48412 | ACK | 31 | 20000 | 20221121195826624065
48412 | 35070 | DATA | 1000 | 15000 | 20221121195826624321
48412 | 35070 | DATA | 1000 | 15000 | 20221121195826624727
35070 | 48412 | ACK | 31 | 20000 | 20221121195826624799
48412 | 35070 | DATA | 1000 | 15000 | 20221121195826624975
35070 | 48412 | ACK | 31 | 20000 | 20221121195826625136
35070 | 48412 | ACK | 31 | 20000 | 20221121195826625475
48412 | 35070 | DATA | 1000 | 15000 | 20221121195826625541
35070 | 48412 | ACK | 31 | 20000 | 20221121195826625949
48412 | 35070 | DATA | 1000 | 15000 | 20221121195826626236
48412 | 35070 | DATA | 1000 | 15000 | 20221121195826626431
35070 | 48412 | ACK | 31 | 20000 | 20221121195826626507
48412 | 35070 | DATA | 1000 | 15000 | 20221121195826626629
35070 | 48412 | ACK | 31 | 20000 | 20221121195826626848
48412 | 35070 | DATA | 1000 | 15000 | 20221121195826626952
35070 | 48412 | ACK | 31 | 20000 | 20221121195826627071
35070 | 48412 | ACK | 31 | 20000 | 20221121195826627465
48412 | 35070 | DATA | 1000 | 15000 | 20221121195826627504
48412 | 35070 | DATA | 1000 | 15000 | 20221121195826627669
35070 | 48412 | ACK | 31 | 20000 | 20221121195826627831
35070 | 48412 | ACK | 31 | 20000 | 20221121195826627856
48412 | 35070 | DATA | 1000 | 16000 | 20221121195826628579
48412 | 35070 | DATA | 1000 | 16000 | 20221121195826628505
48412 | 35070 | DATA | 1000 | 16000 | 20221121195826628858
35070 | 48412 | ACK | 31 | 20000 | 20221121195826628940
35070 | 48412 | ACK | 31 | 20000 | 20221121195826628975
35070 | 48412 | ACK | 31 | 20000 | 20221121195826629409
48412 | 35070 | DATA | 1000 | 16000 | 20221121195826629330
35070 | 48412 | ACK | 31 | 20000 | 20221121195826629848
48412 | 35070 | DATA | 1000 | 16000 | 20221121195826629822
35070 | 48412 | ACK | 31 | 20000 | 20221121195826630120
48412 | 35070 | DATA | 1000 | 16000 | 20221121195826630265
35070 | 48412 | ACK | 31 | 20000 | 20221121195826630747
48412 | 35070 | DATA | 1000 | 16000 | 20221121195826630881
48412 | 35070 | DATA | 1000 | 16000 | 20221121195826631030
48412 | 35070 | DATA | 1000 | 16000 | 20221121195826631464
35070 | 48412 | ACK | 31 | 20000 | 20221121195826631401
35070 | 48412 | ACK | 31 | 20000 | 20221121195826631490
48412 | 35070 | DATA | 1000 | 16000 | 20221121195826631688
48412 | 35070 | DATA | 1000 | 16000 | 20221121195826631947
35070 | 48412 | ACK | 31 | 20000 | 20221121195826632140
35070 | 48412 | ACK | 31 | 20000 | 20221121195826632372
48412 | 35070 | DATA | 1000 | 16000 | 20221121195826632629
35070 | 48412 | ACK | 31 | 20000 | 20221121195826632403
35070 | 48412 | ACK | 31 | 20000 | 20221121195826633060
48412 | 35070 | DATA | 1000 | 16000 | 20221121195826633302
48412 | 35070 | DATA | 1000 | 16000 | 20221121195826633449
35070 | 48412 | ACK | 31 | 20000 | 20221121195826633538
48412 | 35070 | DATA | 1000 | 16000 | 20221121195826633696
35070 | 48412 | ACK | 31 | 20000 | 20221121195826633776
35070 | 48412 | ACK | 31 | 20000 | 20221121195826634101
48412 | 35070 | DATA | 1000 | 16000 | 20221121195826634218
35070 | 48412 | ACK | 31 | 20000 | 20221121195826634353
48412 | 35070 | DATA | 1000 | 17000 | 20221121195826634763
35070 | 48412 | ACK | 31 | 20000 | 20221121195826635003
48412 | 35070 | DATA | 1000 | 17000 | 20221121195826634979
48412 | 35070 | DATA | 1000 | 17000 | 20221121195826635292
35070 | 48412 | ACK | 31 | 20000 | 20221121195826635440
35070 | 48412 | ACK | 31 | 20000 | 20221121195826635699
48412 | 35070 | DATA | 1000 | 17000 | 20221121195826635672
35070 | 48412 | ACK | 31 | 20000 | 20221121195826636099
48412 | 35070 | DATA | 1000 | 17000 | 20221121195826636185
48412 | 35070 | DATA | 1000 | 17000 | 20221121195826636434
35070 | 48412 | ACK | 31 | 20000 | 20221121195826636551
48412 | 35070 | DATA | 1000 | 17000 | 20221121195826636814
35070 | 48412 | ACK | 31 | 20000 | 20221121195826636845
48412 | 35070 | DATA | 1000 | 17000 | 20221121195826637168
35070 | 48412 | ACK | 31 | 20000 | 20221121195826637362
48412 | 35070 | DATA | 956 | 17000 | 20221121195826637493
35070 | 48412 | ACK | 31 | 20000 | 20221121195826637532
35070 | 48412 | ACK | 31 | 20000 | 20221121195826637775
48412 | 35070 | FIN | 31 | 17000 | 20221121195826637824
35070 | 48412 | ACK | 31 | 20000 | 20221121195826638029
55961 | 5001 | SYN | 31 | 1000 | 20221121195719798140
53966 | 48590 | ACK/SYN | 31 | 20000 | 20221121195719798688
36355 | 5001 | ACK | 31 | 1000 | 20221121195719798898
36355 | 53966 | DATA | 1000 | 1000 | 20221121195719799324
53966 | 36355 | ACK | 31 | 20000 | 20221121195719799658
36355 | 53966 | DATA | 1000 | 2000 | 20221121195719800328
36355 | 53966 | DATA | 1000 | 2000 | 20221121195719800421
53966 | 36355 | ACK | 31 | 20000 | 20221121195719800511
53966 | 36355 | ACK | 31 | 20000 | 20221121195719800632
36355 | 53966 | DATA | 1000 | 4000 | 20221121195719801280
36355 | 53966 | DATA | 1000 | 4000 | 20221121195719801534
53966 | 36355 | ACK | 31 | 20000 | 20221121195719801562
36355 | 53966 | DATA | 1000 | 4000 | 20221121195719801924
53966 | 36355 | ACK | 31 | 20000 | 20221121195719802042
36355 | 53966 | DATA | 1000 | 4000 | 20221121195719802332
53966 | 36355 | ACK | 31 | 20000 | 20221121195719802435
53966 | 36355 | ACK | 31 | 20000 | 20221121195719802550
36355 | 53966 | DATA | 1000 | 8000 | 20221121195719803307
36355 | 53966 | DATA | 1000 | 8000 | 20221121195719803427
53966 | 36355 | ACK | 31 | 20000 | 20221121195719803535
36355 | 53966 | DATA | 1000 | 8000 | 20221121195719803854
53966 | 36355 | ACK | 31 | 20000 | 20221121195719803980
36355 | 53966 | DATA | 1000 | 8000 | 20221121195719804418
53966 | 36355 | ACK | 31 | 20000 | 20221121195719804569
36355 | 53966 | DATA | 1000 | 8000 | 20221121195719804791
53966 | 36355 | ACK | 31 | 20000 | 20221121195719805102
53966 | 36355 | ACK | 31 | 20000 | 20221121195719805443
36355 | 53966 | DATA | 1000 | 8000 | 20221121195719805789
36355 | 53966 | DATA | 1000 | 8000 | 20221121195719805829
36355 | 53966 | DATA | 1000 | 8000 | 20221121195719805933
53966 | 36355 | ACK | 31 | 20000 | 20221121195719806270
53966 | 36355 | ACK | 31 | 20000 | 20221121195719806205
53966 | 36355 | ACK | 31 | 20000 | 20221121195719806388
36355 | 53966 | DATA | 1000 | 16000 | 20221121195719807180
36355 | 53966 | DATA | 1000 | 16000 | 20221121195719807094
53966 | 36355 | ACK | 31 | 20000 | 20221121195719807432
53966 | 36355 | ACK | 31 | 20000 | 20221121195719807666
36355 | 53966 | DATA | 1000 | 16000 | 20221121195719807812
53966 | 36355 | ACK | 31 | 20000 | 20221121195719808218
36355 | 53966 | DATA | 1000 | 16000 | 20221121195719808548
36355 | 53966 | DATA | 1000 | 16000 | 20221121195719808891
36355 | 53966 | DATA | 1000 | 16000 | 20221121195719808772
53966 | 36355 | ACK | 31 | 20000 | 20221121195719808965
53966 | 36355 | ACK | 31 | 20000 | 20221121195719809306
36355 | 53966 | DATA | 1000 | 16000 | 20221121195719809349
53966 | 36355 | ACK | 31 | 20000 | 20221121195719809681
36355 | 53966 | DATA | 1000 | 16000 | 20221121195719809714
53966 | 36355 | ACK | 31 | 20000 | 20221121195719810020
53966 | 36355 | ACK | 31 | 20000 | 20221121195719810486
36355 | 53966 | DATA | 1000 | 16000 | 20221121195719811091
53966 | 36355 | ACK | 31 | 20000 | 20221121195719811342
36355 | 53966 | DATA | 1000 | 16000 | 20221121195719811582
53966 | 36355 | ACK | 31 | 20000 | 20221121195719811920
36355 | 53966 | DATA | 1000 | 16000 | 20221121195719811945
36355 | 53966 | DATA | 1000 | 16000 | 20221121195719812201
36355 | 53966 | DATA | 1000 | 16000 | 20221121195719812310
53966 | 36355 | ACK | 31 | 20000 | 20221121195719812337
53966 | 36355 | ACK | 31 | 20000 | 20221121195719812618
53966 | 36355 | ACK | 31 | 20000 | 20221121195719813017
36355 | 53966 | DATA | 1000 | 16000 | 20221121195719813721
36355 | 53966 | DATA | 1000 | 16000 | 20221121195719813787
36355 | 53966 | DATA | 1000 | 16000 | 20221121195719813854
53966 | 36355 | ACK | 31 | 20000 | 20221121195719813986
53966 | 36355 | ACK | 31 | 20000 | 20221121195719814132
53966 | 36355 | ACK | 31 | 20000 | 20221121195719814157
36355 | 53966 | DATA | 1000 | 17000 | 20221121195719814809
36355 | 53966 | DATA | 1000 | 17000 | 20221121195719815081
53966 | 36355 | ACK | 31 | 20000 | 20221121195719815115
53966 | 36355 | ACK | 31 | 20000 | 20221121195719815488
36355 | 53966 | DATA | 1000 | 17000 | 20221121195719815702
53966 | 36355 | ACK | 31 | 20000 | 20221121195719816097
36355 | 53966 | DATA | 1000 | 17000 | 20221121195719816177
36355 | 53966 | DATA | 1000 | 17000 | 20221121195719816729
53966 | 36355 | ACK | 31 | 20000 | 20221121195719816773
36355 | 53966 | DATA | 1000 | 17000 | 20221121195719816998
53966 | 36355 | ACK | 31 | 20000 | 20221121195719817111
36355 | 53966 | DATA | 1000 | 17000 | 20221121195719817141
53966 | 36355 | ACK | 31 | 20000 | 20221121195719817419
53966 | 36355 | ACK | 31 | 20000 | 20221121195719817834
